"1505";"LIPC";;"Cervia";"Cervia";"Italy";"44,22";"12,3";"18";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1506";"LIPE";"BLQ";"Bologna";"Bologna";"Italy";"44,53";"11,28";"123";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1507";"LIPH";"TSF";"Treviso";"Treviso";"Italy";"45,64";"12,19";"59";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1508";"LIPI";;"Rivolto";"Rivolto";"Italy";"45,97";"13,04";"179";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1509";"LIPK";"FRL";"Forli";"Forli";"Italy";"44,19";"12,07";"97";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1510";"LIPL";;"Ghedi";"Ghedi";"Italy";"45,43";"10,26";"333";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1511";"LIPN";;"Verona Boscomantico";"Verona";"Italy";"45,47";"10,92";"286";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1512";"LIPO";"VBS";"Montichiari";"Montichiari";"Italy";"45,42";"10,33";"356";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1513";"LIPQ";"TRS";"Ronchi Dei Legionari";"Ronchi De Legionari";"Italy";"45,82";"13,47";"37";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1514";"LIPR";"RMI";"Rimini";"Rimini";"Italy";"44,02";"12,61";"41";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1515";"LIPS";;"Istrana";"Treviso";"Italy";"45,68";"12,08";"137";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1516";"LIPT";"VIC";"Vicenza";"Vicenza";"Italy";"45,57";"11,52";"128";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1517";"LIPU";"QPA";"Padova";"Padova";"Italy";"45,39";"11,84";"44";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1518";"LIPX";"VRN";"Villafranca";"Villafranca";"Italy";"45,39";"10,88";"239";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1519";"LIPZ";"VCE";"Venezia Tessera";"Venice";"Italy";"45,5";"12,35";"7";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1520";"LIQS";"SAY";"Ampugnano";"Siena";"Italy";"43,25";"11,25";"634";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1521";"LIRA";"CIA";"Ciampino";"Rome";"Italy";"41,79";"12,59";"427";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1522";"LIRE";;"Pratica Di Mare";"Pratica Di Mare";"Italy";"41,65";"12,44";"41";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1523";"LIRF";"FCO";"Fiumicino";"Rome";"Italy";"41,8";"12,25";"15";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1524";"LIRG";;"Guidonia";"Guidonia";"Italy";"41,99";"12,74";"289";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1525";"LIRJ";"EBA";"Marina Di Campo";"Marina Di Campo";"Italy";"42,76";"10,23";"31";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1526";"LIRL";"QLT";"Latina";"Latina";"Italy";"41,54";"12,9";"93";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1527";"LIRM";;"Grazzanise";"Grazzanise";"Italy";"41,06";"14,08";"29";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1528";"LIRN";"NAP";"Capodichino";"Naples";"Italy";"40,88";"14,29";"294";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1529";"LIRP";"PSA";"Pisa";"Pisa";"Italy";"43,68";"10,39";"6";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1530";"LIRQ";"FLR";"Firenze";"Firenze";"Italy";"43,8";"11,2";"142";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1531";"LIRS";"GRS";"Grosseto";"Grosseto";"Italy";"42,75";"11,07";"15";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1532";"LIRU";;"Urbe";"Rome";"Italy";"41,95";"12,49";"55";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1533";"LIRV";;"Viterbo";"Viterbo";"Italy";"42,43";"12,06";"990";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1534";"LIRZ";"PEG";"Perugia";"Perugia";"Italy";"43,09";"12,51";"693";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1535";"LJCE";;"Cerklje";"Cerklje";"Slovenia";"45,89";"15,53";"510";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1536";"LJLJ";"LJU";"Ljubljana";"Ljubliana";"Slovenia";"46,22";"14,45";"1273";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1537";"LJMB";"MBX";"Maribor";"Maribor";"Slovenia";"46,47";"15,68";"876";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1538";"LJPZ";"POW";"Portoroz";"Portoroz";"Slovenia";"45,47";"13,61";"7";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1539";"LJSG";;"Slovenj Gradec";"Slovenj Gradec";"Slovenia";"46,47";"15,11";"1645";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1540";"LKCS";;"Ceske Budejovice";"Ceske Budejovice";"Czech Republic";"48,94";"14,42";"1417";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1541";"LKCV";;"Caslav";"Caslav";"Czech Republic";"49,93";"15,38";"794";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1542";"LKHK";;"Hradec Kralove";"Hradec Kralove";"Czech Republic";"50,25";"15,84";"791";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1543";"LKHV";;"Horovice";"Horovice";"Czech Republic";"49,84";"13,89";"1214";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1544";"LKKB";;"Kbely";"Praha";"Czech Republic";"50,12";"14,54";"939";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1545";"LKKU";;"Kunovice";"Kunovice";"Czech Republic";"49,02";"17,43";"581";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1546";"LKKV";"KLV";"Karlovy Vary";"Karlovy Vary";"Czech Republic";"50,2";"12,91";"1989";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1547";"LKLN";;"Plzen Line";"Line";"Czech Republic";"49,67";"13,27";"1188";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1548";"LKMH";;"Mnichovo Hradiste";"Mnichovo Hradiste";"Czech Republic";"50,54";"15";"800";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1549";"LKMT";"OSR";"Mosnov";"Ostrava";"Czech Republic";"49,69";"18,11";"844";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1550";"LKNA";;"Namest";"Namest";"Czech Republic";"49,16";"16,12";"1548";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1551";"LKPD";"PED";"Pardubice";"Pardubice";"Czech Republic";"50,01";"15,73";"741";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1552";"LKPM";;"Pribram";"Pribram";"Czech Republic";"49,72";"14,1";"1529";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1553";"LKPO";"PRV";"Prerov";"Prerov";"Czech Republic";"49,42";"17,4";"676";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1554";"LKPR";"PRG";"Ruzyne";"Prague";"Czech Republic";"50,1";"14,26";"1247";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1555";"LKTB";"BRQ";"Turany";"Turany";"Czech Republic";"49,15";"16,69";"778";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1556";"LKVO";;"Vodochody";"Vodochody";"Czech Republic";"50,21";"14,39";"919";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1557";"LLBG";"TLV";"Ben Gurion";"Tel-aviv";"Israel";"32,01";"34,88";"135";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1558";"LLBS";"BEV";"Teyman";"Beer-sheba";"Israel";"31,28";"34,72";"656";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1559";"LLEK";;"Tel Nov";"Tel-nof";"Israel";"31,83";"34,82";"193";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1560";"LLES";;"Eyn Shemer";"Eyn-shemer";"Israel";"32,44";"35";"95";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1561";"LLET";"ETH";"Eilat";"Elat";"Israel";"29,56";"34,96";"42";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1562";"LLEY";;"En Yahav";"Eyn-yahav";"Israel";"30,62";"35,2";"-164";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1563";"LLHA";"HFA";"Haifa";"Haifa";"Israel";"32,8";"35,04";"28";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1564";"LLHS";;"Hatzor";"Haztor";"Israel";"31,76";"34,72";"148";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1565";"LLIB";"RPN";"Mahanaim I Ben Yaakov";"Rosh Pina";"Israel";"32,98";"35,57";"922";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1566";"LLMG";;"Megiddo";"Megido Airstrip";"Israel";"32,59";"35,22";"200";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1567";"LLMZ";;"I Bar Yehuda";"Metzada";"Israel";"31,32";"35,38";"-1266";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1568";"LLNV";;"Nevatim Ab";"Nevatim";"Israel";"31,2";"35,01";"1330";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1569";"LLOV";"VDA";"Ovda";"Ovda";"Israel";"29,94";"34,93";"1492";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1570";"LLRD";;"Ramat David";"Ramat David";"Israel";"32,66";"35,17";"185";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1571";"LLRM";;"Ramon";"Ramon";"Israel";"30,77";"34,66";"2126";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1572";"LLSD";"SDV";"Sde Dov";"Tel-aviv";"Israel";"32,11";"34,78";"43";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1573";"LMML";"MLA";"Luqa";"Malta";"35,85";"14,47";"300";"1";;;;"0";"0";"0";"0";;;"0";"0";"malta-luqa";"0";"1";"05/11/13 10:21";"0";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1574";"LOAN";;"Wiener Neustadt East";"Wiener Neustadt Ost";"Austria";"47,84";"16,26";"896";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1575";"LOLW";;"Wels";"Wels";"Austria";"48,18";"14,04";"1043";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1576";"LOWG";"GRZ";"Graz";"Graz";"Austria";"46,99";"15,43";"1115";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1577";"LOWI";"INN";"Innsbruck";"Innsbruck";"Austria";"47,26";"11,34";"1906";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1578";"LOWL";"LNZ";"Linz";"Linz";"Austria";"48,23";"14,18";"978";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1579";"LOWS";"SZG";"Salzburg";"Salzburg";"Austria";"47,79";"13";"1411";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1580";"LOWW";"VIE";"Schwechat";"Vienna";"Austria";"48,11";"16,56";"600";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1581";"LOXK";;"Klagenfurt";"Klagenfurt";"Austria";"46,64";"14,33";"1470";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1582";"LOXZ";;"Zeltweg";"Zeltweg";"Austria";"47,2";"14,74";"2220";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1583";"LPAR";;"Alverca";"Alverca";"Portugal";"38,88";"-9,03";"11";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1584";"LPAZ";"SMA";"Santa Maria";"Santa Maria (island)";"Portugal";"36,97";"-25,17";"308";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1585";"LPBG";"BGC";"Braganca";"Braganca";"Portugal";"41,85";"-6,7";"2241";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1586";"LPBJ";;"Beja";"Beja (madeira)";"Portugal";"38,07";"-7,93";"636";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1587";"LPBR";;"Braga";"Braga";"Portugal";"41,58";"-8,44";"247";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1588";"LPCO";;"Coimbra";"Coimba";"Portugal";"40,15";"-8,47";"587";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1589";"LPCS";;"Cascais";"Cascais";"Portugal";"38,72";"-9,35";"326";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1590";"LPCV";;"Covilha";"Covilha";"Portugal";"40,26";"-7,47";"1572";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1591";"LPEV";;"Evora";"Evora";"Portugal";"38,53";"-7,88";"807";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1592";"LPFL";"FLW";"Flores";"Flores (flores Isl.)";"Portugal";"39,45";"-31,13";"112";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1593";"LPFR";"FAO";"Faro";"Portugal";"37,01";"-7,96";"24";"0";;;;"0";"0";"0";"0";;;"0";"0";"faro-faro";"0";"1";"05/11/13 10:21";"0";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1594";"LPGR";"GRW";"Graciosa";"Graciosa Island";"Portugal";"39,09";"-28,02";"86";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1595";"LPHR";"HOR";"Horta";"Horta";"Portugal";"38,51";"-28,71";"118";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1596";"LPLA";"TER";"Lajes";"Lajes (terceira Island)";"Portugal";"38,76";"-27,09";"180";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1597";"LPMR";;"Monte Real";"Monte Real";"Portugal";"39,83";"-8,88";"187";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1598";"LPMT";;"Montijo";"Montijo";"Portugal";"38,7";"-9,03";"46";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1599";"LPOV";;"Ovar";"Ovar";"Portugal";"40,91";"-8,64";"56";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1600";"LPPD";"PDL";"Ponta Delgada";"Ponta Delgada";"Portugal";"37,74";"-25,69";"259";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1601";"LPPI";"PIX";"Pico";"Pico";"Portugal";"38,55";"-28,44";"109";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1602";"LPPM";;"Portimao";"Portimao";"Portugal";"37,14";"-8,58";"5";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1603";"LPPR";"OPO";"Porto";"Portugal";"41,24";"-8,68";"228";"0";;;;"0";"0";"0";"0";;;"0";"0";"porto-porto";"0";"1";"05/11/13 10:21";"0";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1604";"LPPS";"PXO";"Porto Santo";"Porto Santo";"Portugal";"33,07";"-16,34";"341";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1605";"LPPT";"LIS";"Lisboa";"Lisbon";"Portugal";"38,78";"-9,13";"374";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1606";"LPSJ";"SJZ";"Sao Jorge";"Sao Jorge Island";"Portugal";"38,66";"-28,17";"311";"-1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1607";"LPST";;"Sintra";"Sintra";"Portugal";"38,83";"-9,33";"440";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1608";"LPTN";;"Tancos";"Tancos";"Portugal";"39,47";"-8,36";"266";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1609";"LPVR";"VRL";"Vila Real";"Vila Real";"Portugal";"41,27";"-7,72";"1805";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1610";"LPVZ";;"Viseu";"Viseu";"Portugal";"40,72";"-7,88";"2060";"0";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1611";"KPDT";;"Eastern Oregon Regional Airport";"Pendleton";"United States";"45,69";"-118,84";"1497";"-7";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1612";"LQMO";"OMO";"Mostar";"Mostar";"Bosnia and Herzegovina";"43,28";"17,84";"156";"1";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1613";"LQSA";"SJJ";"Sarajevo";"Bosnia and Herzegovina";"43,82";"18,33";"1708";"1";;;;"0";"0";"0";"0";;;"0";"0";"sarajevo-sarajevo";"0";"1";"05/11/13 10:21";"0";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"1614";"LRAR";"ARW";"Arad";"Arad";"Romania";"46,17";"21,26";"352";"2";;;;"0";"0";"0";;;;"0";"0";"0";"main::fr_FR";"1";"5";;;"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
